ID,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage_kms,Engine_cc,Power_bhp,Seats,New_Price_Lakh,Price,Price_Difference_Lakh
3526,BMW 3 Series 320d Highline,Ahmedabad,2011,74000,1,1,Second,16.07,1995.0,181.0,5.0,20.48,12.5,7.98
3527,Hyundai Verna 1.4 EX,Hyderabad,2012,93000,1,0,First,23.5,1396.0,88.7,5.0,20.48,5.55,14.93
3528,Toyota Fortuner 4x2 4 Speed AT,Delhi,2015,70000,1,1,First,11.5,2982.0,169.0,7.0,20.48,19.48,1.0
3529,Maruti Swift VXI,Ahmedabad,2012,48772,0,0,First,18.6,1197.0,85.8,5.0,20.48,3.91,16.57
3530,Chevrolet Beat LS,Chennai,2010,66000,0,0,First,18.6,1199.0,79.4,5.0,20.48,2.19,18.29
3531,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,27417,0,1,First,18.9,1197.0,82.0,5.0,20.48,6.89,13.59
3532,Ford Figo Petrol ZXI,Coimbatore,2011,51593,0,0,Second,15.6,1196.0,70.0,5.0,20.48,3.47,17.01
3534,Maruti Swift VXI BSIII,Pune,2010,75000,0,0,First,16.1,1298.0,88.2,5.0,20.48,2.85,17.63
3535,Audi A4 35 TDI Premium,Coimbatore,2016,39237,1,1,First,17.11,1968.0,174.33,5.0,20.48,25.64,-5.16
3536,Honda City V MT,Kochi,2018,11966,0,0,First,16.8,1497.0,116.3,5.0,20.48,10.28,10.200000000000001
3537,Honda Jazz V,Hyderabad,2015,37000,0,0,First,18.2,1199.0,88.7,5.0,8.79,6.3,2.4899999999999993
3538,Volkswagen Polo 1.5 TDI Highline,Chennai,2014,70920,1,0,First,20.14,1498.0,88.8,5.0,20.48,4.75,15.73
3539,Nissan Terrano XL D Option,Hyderabad,2013,65280,1,0,First,19.87,1461.0,83.14,5.0,14.72,5.8,8.920000000000002
3540,Land Rover Discovery Sport SD4 HSE Luxury 7S,Hyderabad,2016,62000,1,1,First,12.51,2179.0,187.7,7.0,20.48,44.5,-24.02
3541,Hyundai i20 Magna Optional 1.2,Kochi,2014,44525,0,0,First,18.5,1197.0,82.9,5.0,20.48,4.65,15.83
3542,Honda City 1.5 E MT,Jaipur,2009,86863,0,0,First,17.0,1497.0,118.0,5.0,20.48,3.6,16.88
3543,Mahindra XUV500 W10 AWD,Hyderabad,2015,102626,1,0,First,16.0,2179.0,140.0,7.0,20.48,12.25,8.23
3544,Jeep Compass 2.0 Limited Option 4X4,Jaipur,2017,45000,1,0,First,16.3,1956.0,170.0,5.0,25.54,20.0,5.539999999999999
3545,Mahindra XUV500 W10 AWD,Jaipur,2017,22000,1,0,First,16.0,2179.0,140.0,7.0,20.48,16.0,4.48
3546,Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,Coimbatore,2011,108905,1,1,Second,11.79,2179.0,120.0,8.0,20.48,6.21,14.27
3547,Datsun GO Plus T,Kolkata,2016,12800,0,0,First,19.44,1198.0,67.0,7.0,20.48,3.25,17.23
3548,Mahindra Scorpio S6 Plus 7 Seater,Kolkata,2016,32000,1,0,First,15.4,2179.0,120.0,7.0,20.48,9.75,10.73
3549,Honda Amaze S AT i-Vtech,Mumbai,2014,39000,0,1,First,15.5,1198.0,86.7,5.0,20.48,4.45,16.03
3550,Honda City i-DTEC ZX,Pune,2017,42000,1,0,First,25.6,1498.0,98.6,5.0,16.84,12.0,4.84
3551,Tata Indigo GLE,Chennai,2008,73000,0,0,First,14.4,1396.0,65.0,5.0,20.48,0.8,19.68
3552,Hyundai Grand i10 1.2 CRDi Sportz,Chennai,2018,48000,1,0,First,24.0,1186.0,73.97,5.0,8.28,5.95,2.329999999999999
3554,Hyundai Verna 1.4 CX VTVT,Kolkata,2014,19000,0,0,First,17.43,1396.0,105.5,5.0,20.48,5.25,15.23
3555,Toyota Innova Crysta 2.4 VX MT,Coimbatore,2019,33598,1,0,First,13.68,2393.0,147.8,7.0,23.94,22.2,1.740000000000002
3556,BMW X1 sDrive20d,Jaipur,2012,63000,1,1,First,17.05,1995.0,184.0,5.0,20.48,13.5,6.98
3557,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Chennai,2015,48000,1,1,First,16.96,1968.0,138.03,5.0,20.48,13.5,6.98
3558,Ford Figo Diesel ZXI,Delhi,2014,66000,1,0,First,20.0,1399.0,68.05,5.0,20.48,3.47,17.01
3559,Mahindra Ssangyong Rexton RX7,Ahmedabad,2013,80000,1,1,Second,11.18,2696.0,184.0,7.0,20.48,9.5,10.98
3560,Volkswagen Vento Petrol Highline,Chennai,2011,37000,0,0,First,15.04,1598.0,103.6,5.0,20.48,4.8,15.68
3561,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Kochi,2016,35058,0,0,First,15.0,1598.0,103.52,5.0,20.48,6.54,13.940000000000001
3562,Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2012,52000,0,0,First,16.47,1198.0,73.9,5.0,20.48,3.1,17.38
3563,Maruti S Cross DDiS 200 Delta,Hyderabad,2015,61313,1,0,First,23.65,1248.0,88.5,5.0,20.48,7.99,12.49
3564,Toyota Corolla Altis G,Kolkata,2009,45000,0,0,Second,14.53,1798.0,138.1,5.0,20.48,3.3,17.18
3565,Maruti Ertiga ZDI,Bangalore,2015,74000,1,0,First,20.77,1248.0,88.8,7.0,20.48,8.75,11.73
3566,Hyundai i10 Asta Sunroof AT,Hyderabad,2013,89000,0,1,First,19.2,1197.0,80.0,5.0,20.48,4.19,16.29
3567,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,13414,1,1,First,17.9,2143.0,136.0,5.0,43.07,30.77,12.3
3568,Honda City ZX VTEC,Jaipur,2006,95000,0,0,Second,16.9,1497.0,100.0,5.0,20.48,2.11,18.37
3569,Mahindra KUV 100 G80 K8,Jaipur,2018,15900,0,0,First,18.15,1198.0,82.0,6.0,7.88,6.25,1.63
3570,Toyota Fortuner 3.0 Diesel,Delhi,2011,151000,1,0,First,11.5,2982.0,171.0,7.0,20.48,11.4,9.08
3571,Honda City 1.5 V MT,Bangalore,2011,65000,0,0,First,17.0,1497.0,118.0,5.0,20.48,5.2,15.280000000000001
3572,Audi A6 35 TDI Matrix,Coimbatore,2017,36824,1,1,First,18.53,1968.0,187.74,5.0,69.37,39.84,29.53
3573,Ford Figo Diesel ZXI,Coimbatore,2013,65287,1,0,First,20.0,1399.0,68.05,5.0,20.48,4.45,16.03
3574,Mercedes-Benz GLA Class 200 CDI,Kolkata,2014,52000,1,1,First,17.9,2143.0,136.0,5.0,20.48,19.5,0.9800000000000004
3575,Chevrolet Aveo U-VA 1.2 LS,Hyderabad,2007,33000,0,0,First,15.26,1150.0,74.9,5.0,20.48,1.75,18.73
3576,Ford Figo 2015-2019 1.5D Titanium MT,Hyderabad,2016,71000,1,0,First,25.83,1498.0,99.0,5.0,20.48,5.1,15.38
3577,Hyundai Elantra CRDi SX AT,Delhi,2013,71000,1,1,First,22.7,1582.0,126.2,5.0,20.48,6.8,13.68
3578,Maruti Baleno Zeta CVT,Kolkata,2016,20000,0,1,First,21.4,1197.0,83.1,5.0,9.04,5.74,3.299999999999999
3579,Maruti Swift LXi BSIV,Hyderabad,2010,71000,0,0,First,16.1,1197.0,85.0,5.0,20.48,3.3,17.18
3580,Mercedes-Benz CLS-Class 2006-2010 350 CDI,Hyderabad,2010,29000,1,1,First,9.9,3498.0,271.72,4.0,20.48,32.0,-11.52
3581,BMW 3 Series Luxury Line,Ahmedabad,2016,27000,1,1,First,21.76,1995.0,190.0,5.0,55.07,35.0,20.07
3582,Maruti Dzire AMT ZDI Plus,Chennai,2017,19000,1,1,First,28.4,1248.0,73.75,5.0,10.97,8.9,2.0700000000000003
3583,Hyundai Verna 1.6 SX VTVT,Mumbai,2011,58000,0,0,Second,17.01,1591.0,121.3,5.0,20.48,4.0,16.48
3584,Jeep Compass 2.0 Longitude,Kochi,2018,42203,1,0,First,17.1,1956.0,170.0,5.0,21.72,19.46,2.259999999999998
3585,Hyundai Sonata Embera 2.0L CRDi AT,Hyderabad,2009,94000,1,1,First,11.4,1991.0,142.0,5.0,20.48,5.25,15.23
3587,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Kolkata,2018,4900,1,0,First,21.5,1497.0,108.5,5.0,11.47,9.22,2.25
3588,Hyundai EON Era Plus,Jaipur,2013,70000,0,0,First,21.1,814.0,55.2,5.0,20.48,1.8,18.68
3590,BMW 5 Series 2013-2017 530d M Sport,Kochi,2015,65266,1,1,First,14.69,2993.0,258.0,5.0,20.48,31.75,-11.27
3591,Maruti Ertiga VDI,Delhi,2014,54569,1,0,First,20.77,1248.0,88.76,7.0,20.48,5.99,14.49
3592,Honda Amaze E i-Vtech,Kochi,2015,51361,0,0,First,18.0,1198.0,86.7,5.0,20.48,4.94,15.54
3593,Ford Fiesta 1.4 Duratec ZXI,Jaipur,2007,125000,0,0,Third,16.6,1388.0,68.0,5.0,20.48,1.5,18.98
3594,Honda Civic 2006-2010 1.8 V MT,Bangalore,2008,66000,0,0,Third,13.5,1799.0,130.0,5.0,20.48,3.25,17.23
3596,Maruti Ertiga ZDI,Delhi,2014,22281,1,0,First,20.77,1248.0,88.8,7.0,20.48,6.5,13.98
3597,Hyundai Grand i10 CRDi Sportz,Delhi,2013,63210,1,0,First,24.0,1120.0,70.0,5.0,20.48,3.71,16.77
3598,Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000,0,0,First,20.14,1197.0,81.86,5.0,20.48,5.0,15.48
3599,Hyundai i10 Era,Ahmedabad,2008,60000,0,0,First,19.81,1086.0,68.05,5.0,20.48,1.99,18.490000000000002
3600,Honda Amaze S i-Vtech,Mumbai,2017,32006,0,0,First,18.0,1198.0,86.7,5.0,20.48,4.25,16.23
3601,Audi A6 2.7 TDI,Ahmedabad,2009,78000,1,1,First,12.4,2698.0,179.5,5.0,20.48,8.0,12.48
3602,Hyundai i10 Magna 1.2 iTech SE,Mumbai,2011,9489,0,0,First,20.36,1197.0,78.9,5.0,20.48,2.95,17.53
3603,Renault KWID RXT Optional,Pune,2018,5000,0,0,First,25.17,799.0,53.3,5.0,4.9,3.5,1.4000000000000004
3604,Audi A4 New 2.0 TDI Multitronic,Jaipur,2012,60000,1,1,Second,15.2,1968.0,140.8,5.0,20.48,16.0,4.48
3605,Maruti Alto 800 LXI Airbag,Jaipur,2015,50000,0,0,First,22.74,796.0,47.3,5.0,20.48,2.75,17.73
3606,Honda City i VTEC VX Option,Delhi,2015,53000,0,0,First,17.8,1497.0,117.3,5.0,20.48,6.95,13.530000000000001
3607,Mercedes-Benz New C-Class C250 Avantgarde,Delhi,2011,64000,0,1,Second,11.74,1796.0,186.0,5.0,20.48,12.5,7.98
3608,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2017,43827,1,1,First,13.22,2967.0,241.4,5.0,20.48,36.83,-16.349999999999998
3609,Volkswagen Polo 1.2 MPI Comfortline,Pune,2011,36431,0,0,First,16.2,1199.0,74.0,5.0,20.48,2.7,17.78
3610,Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000,1,0,First,21.38,1396.0,88.7,5.0,20.48,9.9,10.58
3611,Honda City 1.5 V MT,Kochi,2011,94832,0,0,First,17.0,1497.0,118.0,5.0,20.48,3.83,16.65
3612,Honda City 1.5 S MT,Coimbatore,2012,88381,0,0,First,17.0,1497.0,118.0,5.0,20.48,5.25,15.23
3613,Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45194,1,0,First,22.7,1598.0,118.0,5.0,20.48,7.75,12.73
3614,Maruti SX4 Vxi BSIV,Mumbai,2010,66000,0,0,Second,16.51,1586.0,103.2,5.0,20.48,2.46,18.02
3615,Maruti Swift Dzire VDI,Kolkata,2014,38578,1,0,First,23.4,1248.0,74.0,5.0,20.48,3.96,16.52
3616,Maruti Ertiga ZDI,Chennai,2015,40000,1,0,First,20.77,1248.0,88.8,7.0,20.48,8.25,12.23
3617,Hyundai i20 1.2 Spotz,Coimbatore,2018,20632,0,0,First,18.6,1197.0,81.83,5.0,20.48,7.58,12.9
3618,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,73042,1,0,First,24.0,1120.0,70.0,5.0,20.48,3.99,16.490000000000002
3619,Honda City i VTEC SV,Delhi,2014,54257,0,0,First,17.4,1497.0,117.3,5.0,20.48,6.25,14.23
3620,Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,93000,1,0,First,20.5,1598.0,103.5,5.0,20.48,5.0,15.48
3621,Mercedes-Benz E-Class E270 CDI,Hyderabad,2005,102000,1,1,Second,11.0,2987.0,198.5,5.0,20.48,4.65,15.83
3622,Hyundai Santa Fe 4WD AT,Coimbatore,2016,28881,1,1,First,13.01,2199.0,194.3,7.0,20.48,21.37,-0.8900000000000006
3623,Maruti Alto LXi,Hyderabad,2007,52195,0,0,First,19.7,796.0,46.3,5.0,20.48,1.75,18.73
3624,ISUZU D-MAX V-Cross 4X4,Coimbatore,2018,20422,1,0,First,12.4,2499.0,134.0,5.0,20.48,16.09,4.390000000000001
3625,Hyundai Verna 1.4 CRDi GL,Kolkata,2012,38000,1,0,First,24.8,1396.0,88.7,5.0,20.48,4.1,16.380000000000003
3626,Ford Figo Diesel ZXI,Coimbatore,2015,92885,1,0,First,20.0,1399.0,68.0,5.0,20.48,3.56,16.92
3627,Honda City 1.5 S MT,Pune,2010,43000,0,0,Second,17.0,1497.0,118.0,5.0,20.48,4.21,16.27
3629,Hyundai Verna 1.6 CRDi S,Delhi,2015,57000,1,0,First,23.9,1582.0,126.2,5.0,20.48,6.6,13.88
3630,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32434,0,1,First,13.0,1591.0,121.3,5.0,20.48,14.35,6.130000000000001
3631,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2017,32000,1,0,First,22.7,1498.0,89.84,5.0,20.48,9.5,10.98
3632,BMW X6 xDrive30d,Delhi,2011,59000,1,1,First,11.2,2993.0,241.0,4.0,20.48,21.9,-1.4199999999999982
3633,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,76467,1,1,First,18.12,1995.0,190.0,5.0,20.48,30.45,-9.969999999999999
3634,Ford Figo Aspire 1.5 TDCi Ambiente,Hyderabad,2016,100000,1,0,First,25.83,1498.0,99.0,5.0,20.48,5.1,15.38
3635,Hyundai Verna VTVT 1.6 AT EX,Pune,2013,37086,0,1,First,17.0,1591.0,121.3,5.0,20.48,5.44,15.04
3636,Ford Ikon 1.4 TDCi DuraTorq,Jaipur,2010,135000,1,0,First,13.8,1399.0,68.0,5.0,20.48,1.6,18.88
3637,Audi A6 2011-2015 2.0 TDI,Kochi,2014,54862,1,1,First,17.68,1968.0,174.33,5.0,20.48,16.67,3.8099999999999987
3639,Hyundai i20 2015-2017 Sportz AT 1.4,Pune,2012,56200,0,1,First,15.0,1396.0,98.6,5.0,20.48,3.85,16.63
3640,Toyota Fortuner 2.8 4WD MT,Kochi,2011,169006,1,0,First,14.24,2755.0,174.5,7.0,36.69,10.64,26.049999999999997
3641,Renault KWID RXT,Bangalore,2016,20229,0,0,First,25.17,799.0,53.3,5.0,20.48,3.5,16.98
3642,Chevrolet Spark 1.0 LT,Chennai,2008,62000,0,0,Third,18.0,995.0,62.0,5.0,20.48,1.1,19.38
3643,Hyundai Verna Transform VTVT,Hyderabad,2011,51500,0,0,Second,16.2,1599.0,103.2,5.0,20.48,2.6,17.88
3644,BMW 3 Series 320d Sport Line,Hyderabad,2012,69000,1,1,First,18.88,1995.0,184.0,5.0,20.48,18.5,1.9800000000000004
3646,Maruti Swift Dzire VDI,Hyderabad,2015,62476,1,0,First,26.59,1248.0,74.0,5.0,20.48,7.95,12.530000000000001
3647,Hyundai Xcent 1.2 CRDi E Plus,Jaipur,2017,60500,1,0,First,25.4,1186.0,73.97,5.0,20.48,5.49,14.99
3648,Honda Jazz V CVT,Mumbai,2017,17978,0,1,First,19.0,1199.0,88.7,5.0,10.1,6.95,3.1499999999999995
3649,Tata Indigo LS,Jaipur,2008,300000,1,0,First,17.0,1405.0,70.0,5.0,20.48,1.0,19.48
3650,Ford Fiesta Classic 1.4 Duratorq CLXI,Chennai,2013,123000,1,0,Second,17.8,1399.0,67.0,5.0,20.48,4.45,16.03
3651,Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296,1,0,First,25.1,1248.0,88.5,5.0,12.53,6.99,5.539999999999999
3652,Maruti SX4 Zxi with Leather BSIII,Coimbatore,2008,77325,0,0,First,15.6,1586.0,104.68,5.0,20.48,3.51,16.97
3653,Maruti Baleno Zeta Automatic,Kochi,2018,25858,0,1,First,21.4,1197.0,83.1,5.0,20.48,7.54,12.940000000000001
3654,Maruti Ritz LDi,Bangalore,2016,120000,1,0,First,23.2,1248.0,73.94,5.0,20.48,3.65,16.830000000000002
3655,Hyundai Elantra CRDi SX AT,Ahmedabad,2016,22000,1,1,First,19.5,1582.0,126.24,5.0,20.48,16.0,4.48
3656,Chevrolet Spark 1.0 LT,Kolkata,2012,11000,0,0,First,16.2,995.0,62.1,5.0,20.48,1.4,19.080000000000002
3657,Hyundai i20 1.2 Spotz,Mumbai,2017,3900,0,0,First,18.6,1197.0,81.83,5.0,20.48,6.45,14.030000000000001
3658,Hyundai Xcent 1.1 CRDi Base,Hyderabad,2016,106092,1,0,First,24.4,1120.0,71.0,5.0,20.48,4.4,16.08
3659,Honda Jazz 1.2 V CVT i VTEC,Delhi,2015,27000,0,1,First,19.0,1199.0,88.7,5.0,20.48,5.95,14.530000000000001
3660,Honda Brio S MT,Ahmedabad,2013,11000,0,0,First,19.4,1198.0,86.8,5.0,20.48,3.9,16.580000000000002
3661,Mercedes-Benz E-Class E250 CDI Avantgrade,Coimbatore,2016,39753,1,1,First,13.0,2143.0,201.1,5.0,20.48,35.28,-14.8
3662,Tata Hexa XT,Pune,2017,39800,1,0,First,17.6,2179.0,153.86,7.0,20.87,14.25,6.620000000000001
3663,Hyundai Xcent 1.1 CRDi Base,Pune,2017,73000,1,0,First,24.4,1120.0,71.0,5.0,20.48,4.5,15.98
3664,Ford Ecosport 1.5 DV5 MT Titanium Optional,Pune,2015,55000,1,0,First,22.7,1498.0,89.84,5.0,20.48,7.5,12.98
3665,Tata Nano XTA,Coimbatore,2017,18351,0,1,First,21.9,624.0,37.48,4.0,20.48,3.41,17.07
3666,Honda Brio VX,Pune,2013,45000,0,0,Second,19.4,1198.0,86.8,5.0,20.48,3.25,17.23
3667,Maruti Ertiga SHVS ZDI Plus,Hyderabad,2016,112200,1,0,First,24.52,1248.0,88.5,7.0,20.48,8.3,12.18
3668,Hyundai i10 Sportz 1.2,Bangalore,2010,29000,0,0,First,20.36,1197.0,78.9,5.0,20.48,3.45,17.03
3670,Mahindra XUV500 W10 2WD,Mumbai,2015,53392,1,0,First,16.0,2179.0,140.0,7.0,20.48,11.95,8.530000000000001
3671,Volkswagen Vento Diesel Highline,Hyderabad,2010,71000,1,0,First,20.54,1598.0,103.6,5.0,20.48,4.25,16.23
3672,Tata Safari Storme 2012-2015 VX,Hyderabad,2014,93000,1,0,First,14.0,2179.0,138.1,7.0,20.48,8.25,12.23
3673,Honda Accord 2.4 Elegance M/T,Hyderabad,2010,119000,0,0,First,10.2,2354.0,180.0,5.0,20.48,5.95,14.530000000000001
3674,Maruti Eeco 7 Seater Standard,Coimbatore,2016,42225,0,0,First,15.1,1196.0,73.0,7.0,4.98,4.3,0.6800000000000006
3675,Maruti Swift VDI,Ahmedabad,2012,65000,1,0,First,22.9,1248.0,74.0,5.0,20.48,3.9,16.580000000000002
3676,Maruti Baleno Zeta Automatic,Pune,2016,27809,0,1,First,21.4,1197.0,83.1,5.0,20.48,6.41,14.07
3677,Mahindra XUV500 W8 2WD,Coimbatore,2015,65100,1,0,First,15.1,2179.0,140.0,7.0,20.48,8.36,12.120000000000001
3678,Hyundai Xcent 1.2 Kappa S,Chennai,2014,51000,0,0,First,19.1,1197.0,82.0,5.0,20.48,3.85,16.63
3679,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,10000,1,1,First,19.27,2143.0,167.62,5.0,20.48,36.0,-15.52
3680,Skoda Superb 1.8 TSI MT,Kolkata,2011,54895,0,0,First,13.14,1798.0,160.0,5.0,20.48,7.5,12.98
3681,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,1,0,First,20.14,1498.0,88.73,5.0,20.48,5.7,14.780000000000001
3682,Maruti Ignis 1.2 Delta,Kochi,2019,12076,0,0,First,20.89,1197.0,81.8,5.0,5.9,5.5,0.40000000000000036
3683,Maruti Swift VDI BSIV,Chennai,2016,49000,1,0,First,25.2,1248.0,74.0,5.0,20.48,5.9,14.58
3684,Honda City i VTEC VX Option,Mumbai,2015,42366,0,0,First,17.8,1497.0,117.3,5.0,20.48,7.75,12.73
3685,BMW 5 Series 530d Highline Sedan,Ahmedabad,2010,68000,1,1,First,11.5,2993.0,235.0,5.0,20.48,18.0,2.4800000000000004
3686,Skoda Laura Ambiente,Hyderabad,2008,122397,1,0,First,17.5,1896.0,106.0,5.0,20.48,4.4,16.08
3687,Volkswagen Polo GT TSI,Coimbatore,2017,50534,0,1,First,17.21,1197.0,103.5,5.0,11.66,8.27,3.3900000000000006
3688,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55300,1,0,First,19.87,1461.0,83.8,5.0,20.48,4.75,15.73
3689,Honda City 1.5 S AT,Hyderabad,2008,73095,0,1,First,16.8,1497.0,118.0,5.0,20.48,3.8,16.68
3690,Volkswagen Vento Diesel Highline,Ahmedabad,2011,51100,1,0,First,20.54,1598.0,103.6,5.0,20.48,3.4,17.080000000000002
3691,Hyundai Grand i10 Sportz,Pune,2016,13436,0,0,Second,18.9,1197.0,82.0,5.0,20.48,4.7,15.780000000000001
3692,Ford Fiesta 1.4 ZXi Duratec,Pune,2008,76000,0,0,Second,16.6,1388.0,68.0,5.0,20.48,1.49,18.990000000000002
3693,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141,1,0,Second,24.4,1120.0,71.0,5.0,20.48,4.5,15.98
3694,Honda Amaze VX i-DTEC,Hyderabad,2014,74885,1,0,First,25.8,1498.0,98.6,5.0,20.48,5.4,15.08
3695,Honda City i VTEC CVT VX,Hyderabad,2016,14000,0,1,First,18.0,1497.0,117.3,5.0,20.48,11.5,8.98
3696,Renault Fluence 1.5,Pune,2012,56000,1,0,Second,20.4,1461.0,108.5,5.0,20.48,3.5,16.98
3697,BMW 5 Series 520d Luxury Line,Ahmedabad,2010,46000,1,1,First,22.48,1995.0,190.0,5.0,63.71,16.5,47.21
3698,Maruti SX4 ZXI MT BSIV,Mumbai,2012,51800,0,0,First,15.5,1586.0,103.3,5.0,20.48,3.9,16.580000000000002
3699,Honda City ZX CVT,Hyderabad,2007,81000,0,1,First,16.4,1497.0,78.0,5.0,20.48,3.25,17.23
3700,Volkswagen Ameo 1.2 MPI Comfortline,Kochi,2018,17370,0,0,First,17.0,1198.0,73.75,5.0,20.48,5.84,14.64
3701,Volkswagen Ameo 1.2 MPI Comfortline,Hyderabad,2016,18456,0,0,First,17.0,1198.0,73.75,5.0,20.48,5.75,14.73
3702,Audi A4 2.0 TDI Multitronic,Delhi,2010,59000,1,1,First,16.55,1968.0,140.0,5.0,20.48,10.0,10.48
3703,Maruti Wagon R VXI,Mumbai,2006,141537,0,0,Second,18.9,998.0,67.1,5.0,20.48,1.05,19.43
3704,Hyundai Verna SX CRDi AT,Delhi,2013,51000,1,1,First,19.08,1582.0,126.32,5.0,20.48,5.64,14.84
3705,Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,2019,29311,1,1,First,17.9,2143.0,170.0,5.0,64.57,50.97,13.599999999999994
3706,BMW 3 Series Luxury Line,Mumbai,2016,31000,1,1,First,21.76,1995.0,190.0,5.0,60.88,29.95,30.930000000000003
3707,Honda Mobilio V Option i DTEC,Mumbai,2014,80000,1,0,Second,24.2,1498.0,98.6,7.0,20.48,4.85,15.63
3708,Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,2016,33000,1,1,First,17.01,1582.0,126.2,5.0,20.48,14.5,5.98
3709,Honda City 1.5 S MT,Hyderabad,2011,71556,0,0,First,17.0,1497.0,118.0,5.0,20.48,5.5,14.98
3710,Ford Fiesta 1.4 TDCi EXI,Bangalore,2011,85000,1,0,First,17.8,1399.0,68.0,5.0,20.48,3.2,17.28
3711,Maruti Swift Dzire LDI,Chennai,2016,91000,1,0,First,26.59,1248.0,74.0,5.0,20.48,4.5,15.98
3712,Mercedes-Benz E-Class E250 CDI Launch Edition,Coimbatore,2015,73187,1,1,First,13.0,2143.0,204.0,5.0,20.48,30.72,-10.239999999999998
3713,Chevrolet Captiva LT,Jaipur,2009,232000,1,0,First,11.5,1991.0,147.9,7.0,20.48,3.5,16.98
3714,Toyota Innova 2.5 V Diesel 7-seater,Bangalore,2007,127079,1,0,First,12.8,2494.0,102.0,7.0,20.48,6.99,13.49
3715,Mahindra Quanto C8,Kochi,2014,58816,1,0,First,17.21,1493.0,100.0,7.0,20.48,3.45,17.03
3716,Honda City i VTEC V,Kochi,2015,63818,0,0,First,17.4,1497.0,117.3,5.0,20.48,6.57,13.91
3717,Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2014,40000,1,1,First,17.11,1968.0,174.33,5.0,20.48,17.5,2.9800000000000004
3718,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445,1,0,First,22.07,1199.0,73.9,5.0,20.48,3.75,16.73
3719,Ford EcoSport 1.5 Petrol Titanium Plus AT,Pune,2017,14000,0,1,First,14.8,1497.0,121.36,5.0,13.23,9.99,3.24
3720,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2012,85122,1,0,First,12.99,2494.0,100.0,7.0,20.48,8.2,12.280000000000001
3721,Honda City 1.5 EXI,Jaipur,2005,123000,0,0,Third,13.0,1493.0,100.0,5.0,20.48,1.1,19.38
3723,Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,0,0,First,24.7,796.0,47.3,5.0,20.48,2.45,18.03
3724,Mercedes-Benz M-Class ML 320 CDI,Pune,2009,53000,1,1,First,8.7,2987.0,224.34,5.0,20.48,13.75,6.73
3725,Maruti Swift Dzire LDI,Kolkata,2017,60000,1,0,First,26.59,1248.0,74.0,5.0,20.48,3.0,17.48
3726,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,1,0,First,24.3,1248.0,88.5,5.0,11.06,9.25,1.8100000000000005
3727,Volvo S60 D5 Summum,Mumbai,2013,31000,1,1,First,13.2,2400.0,215.0,5.0,20.48,17.65,2.830000000000002
3728,Toyota Fortuner 4x2 AT,Delhi,2014,79000,1,1,First,12.55,2982.0,168.5,7.0,20.48,18.25,2.2300000000000004
3729,Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,1,0,First,23.0,1396.0,90.0,5.0,20.48,3.45,17.03
3730,Audi A4 35 TDI Premium,Bangalore,2015,58970,1,1,First,17.11,1968.0,174.33,5.0,20.48,23.75,-3.2699999999999996
3731,Nissan Terrano XV D Pre,Mumbai,2013,60000,1,0,Second,19.64,1461.0,108.5,5.0,17.21,5.45,11.760000000000002
3732,Maruti Celerio ZXI AMT,Coimbatore,2017,35225,0,1,First,23.1,998.0,67.04,5.0,6.56,5.25,1.3099999999999996
3734,Hyundai i10 Sportz AT,Delhi,2012,62282,0,1,First,16.95,1197.0,78.9,5.0,20.48,2.9,17.580000000000002
3735,BMW 3 Series 320d,Hyderabad,2010,80000,1,1,First,22.69,1995.0,190.0,5.0,47.2,14.2,33.0
3736,Hyundai Grand i10 Sportz,Kochi,2018,43698,0,0,First,18.9,1197.0,82.0,5.0,20.48,5.8,14.68
